Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
21-12-2025;00:00:00;22-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-12-2025;00:00:00;22-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-12-2025;00:00:00;22-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,919;kWh;Uitgelezen;Zonnepanelen
21-12-2025;00:00:00;22-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,063;kWh;Uitgelezen;Zonnepanelen
22-12-2025;00:00:00;23-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,622;kWh;Uitgelezen;Zonnepanelen
22-12-2025;00:00:00;23-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,859;kWh;Uitgelezen;Zonnepanelen
22-12-2025;00:00:00;23-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,536;kWh;Uitgelezen;Zonnepanelen
22-12-2025;00:00:00;23-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
23-12-2025;00:00:00;24-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,279;kWh;Uitgelezen;Zonnepanelen
23-12-2025;00:00:00;24-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
23-12-2025;00:00:00;24-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,651;kWh;Uitgelezen;Zonnepanelen
23-12-2025;00:00:00;24-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-12-2025;00:00:00;25-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,005;kWh;Uitgelezen;Zonnepanelen
24-12-2025;00:00:00;25-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,721;kWh;Uitgelezen;Zonnepanelen
24-12-2025;00:00:00;25-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,462;kWh;Uitgelezen;Zonnepanelen
24-12-2025;00:00:00;25-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
25-12-2025;00:00:00;26-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,313;kWh;Uitgelezen;Zonnepanelen
25-12-2025;00:00:00;26-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,782;kWh;Uitgelezen;Zonnepanelen
25-12-2025;00:00:00;26-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,907;kWh;Uitgelezen;Zonnepanelen
25-12-2025;00:00:00;26-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
26-12-2025;00:00:00;27-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,553;kWh;Uitgelezen;Zonnepanelen
26-12-2025;00:00:00;27-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,779;kWh;Uitgelezen;Zonnepanelen
26-12-2025;00:00:00;27-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,536;kWh;Uitgelezen;Zonnepanelen
26-12-2025;00:00:00;27-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
27-12-2025;00:00:00;28-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
27-12-2025;00:00:00;28-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
27-12-2025;00:00:00;28-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,088;kWh;Uitgelezen;Zonnepanelen
27-12-2025;00:00:00;28-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,520;kWh;Uitgelezen;Zonnepanelen
28-12-2025;00:00:00;29-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-12-2025;00:00:00;29-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-12-2025;00:00:00;29-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;7,997;kWh;Uitgelezen;Zonnepanelen
28-12-2025;00:00:00;29-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,304;kWh;Uitgelezen;Zonnepanelen
29-12-2025;00:00:00;30-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,031;kWh;Uitgelezen;Zonnepanelen
29-12-2025;00:00:00;30-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
29-12-2025;00:00:00;30-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,674;kWh;Uitgelezen;Zonnepanelen
29-12-2025;00:00:00;30-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
30-12-2025;00:00:00;31-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,618;kWh;Uitgelezen;Zonnepanelen
30-12-2025;00:00:00;31-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,059;kWh;Uitgelezen;Zonnepanelen
30-12-2025;00:00:00;31-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,535;kWh;Uitgelezen;Zonnepanelen
30-12-2025;00:00:00;31-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
31-12-2025;00:00:00;01-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,620;kWh;Uitgelezen;Zonnepanelen
31-12-2025;00:00:00;01-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,474;kWh;Uitgelezen;Zonnepanelen
31-12-2025;00:00:00;01-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,447;kWh;Uitgelezen;Zonnepanelen
31-12-2025;00:00:00;01-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
01-01-2026;00:00:00;02-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,937;kWh;Uitgelezen;Zonnepanelen
01-01-2026;00:00:00;02-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,029;kWh;Uitgelezen;Zonnepanelen
01-01-2026;00:00:00;02-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,582;kWh;Uitgelezen;Zonnepanelen
01-01-2026;00:00:00;02-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
02-01-2026;00:00:00;03-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,907;kWh;Uitgelezen;Zonnepanelen
02-01-2026;00:00:00;03-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,052;kWh;Uitgelezen;Zonnepanelen
02-01-2026;00:00:00;03-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,768;kWh;Uitgelezen;Zonnepanelen
02-01-2026;00:00:00;03-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
03-01-2026;00:00:00;04-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
03-01-2026;00:00:00;04-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
03-01-2026;00:00:00;04-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,059;kWh;Uitgelezen;Zonnepanelen
03-01-2026;00:00:00;04-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,489;kWh;Uitgelezen;Zonnepanelen
04-01-2026;00:00:00;05-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
04-01-2026;00:00:00;05-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
04-01-2026;00:00:00;05-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,155;kWh;Uitgelezen;Zonnepanelen
04-01-2026;00:00:00;05-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,404;kWh;Uitgelezen;Zonnepanelen
05-01-2026;00:00:00;06-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,777;kWh;Uitgelezen;Zonnepanelen
05-01-2026;00:00:00;06-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,218;kWh;Uitgelezen;Zonnepanelen
05-01-2026;00:00:00;06-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,033;kWh;Uitgelezen;Zonnepanelen
05-01-2026;00:00:00;06-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
06-01-2026;00:00:00;07-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,218;kWh;Uitgelezen;Zonnepanelen
06-01-2026;00:00:00;07-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,352;kWh;Uitgelezen;Zonnepanelen
06-01-2026;00:00:00;07-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,155;kWh;Uitgelezen;Zonnepanelen
06-01-2026;00:00:00;07-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
07-01-2026;00:00:00;08-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,469;kWh;Uitgelezen;Zonnepanelen
07-01-2026;00:00:00;08-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,004;kWh;Uitgelezen;Zonnepanelen
07-01-2026;00:00:00;08-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,582;kWh;Uitgelezen;Zonnepanelen
07-01-2026;00:00:00;08-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
08-01-2026;00:00:00;09-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,853;kWh;Uitgelezen;Zonnepanelen
08-01-2026;00:00:00;09-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,081;kWh;Uitgelezen;Zonnepanelen
08-01-2026;00:00:00;09-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,640;kWh;Uitgelezen;Zonnepanelen
08-01-2026;00:00:00;09-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
09-01-2026;00:00:00;10-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,603;kWh;Uitgelezen;Zonnepanelen
09-01-2026;00:00:00;10-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
09-01-2026;00:00:00;10-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,233;kWh;Uitgelezen;Zonnepanelen
09-01-2026;00:00:00;10-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
10-01-2026;00:00:00;11-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
10-01-2026;00:00:00;11-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
10-01-2026;00:00:00;11-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,581;kWh;Uitgelezen;Zonnepanelen
10-01-2026;00:00:00;11-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,001;kWh;Uitgelezen;Zonnepanelen
11-01-2026;00:00:00;12-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
11-01-2026;00:00:00;12-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
11-01-2026;00:00:00;12-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,781;kWh;Uitgelezen;Zonnepanelen
11-01-2026;00:00:00;12-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,409;kWh;Uitgelezen;Zonnepanelen
12-01-2026;00:00:00;13-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,470;kWh;Uitgelezen;Zonnepanelen
12-01-2026;00:00:00;13-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,027;kWh;Uitgelezen;Zonnepanelen
12-01-2026;00:00:00;13-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,390;kWh;Uitgelezen;Zonnepanelen
12-01-2026;00:00:00;13-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
13-01-2026;00:00:00;14-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,370;kWh;Uitgelezen;Zonnepanelen
13-01-2026;00:00:00;14-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,428;kWh;Uitgelezen;Zonnepanelen
13-01-2026;00:00:00;14-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,318;kWh;Uitgelezen;Zonnepanelen
13-01-2026;00:00:00;14-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
14-01-2026;00:00:00;15-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,325;kWh;Uitgelezen;Zonnepanelen
14-01-2026;00:00:00;15-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,627;kWh;Uitgelezen;Zonnepanelen
14-01-2026;00:00:00;15-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,292;kWh;Uitgelezen;Zonnepanelen
14-01-2026;00:00:00;15-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
15-01-2026;00:00:00;16-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,329;kWh;Uitgelezen;Zonnepanelen
15-01-2026;00:00:00;16-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,277;kWh;Uitgelezen;Zonnepanelen
15-01-2026;00:00:00;16-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,327;kWh;Uitgelezen;Zonnepanelen
15-01-2026;00:00:00;16-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
16-01-2026;00:00:00;17-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,260;kWh;Uitgelezen;Zonnepanelen
16-01-2026;00:00:00;17-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,821;kWh;Uitgelezen;Zonnepanelen
16-01-2026;00:00:00;17-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,270;kWh;Uitgelezen;Zonnepanelen
16-01-2026;00:00:00;17-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
17-01-2026;00:00:00;18-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
17-01-2026;00:00:00;18-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
17-01-2026;00:00:00;18-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,324;kWh;Uitgelezen;Zonnepanelen
17-01-2026;00:00:00;18-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,277;kWh;Uitgelezen;Zonnepanelen
18-01-2026;00:00:00;19-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
18-01-2026;00:00:00;19-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
18-01-2026;00:00:00;19-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;10,298;kWh;Uitgelezen;Zonnepanelen
18-01-2026;00:00:00;19-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,599;kWh;Uitgelezen;Zonnepanelen
19-01-2026;00:00:00;20-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;5,895;kWh;Uitgelezen;Zonnepanelen
19-01-2026;00:00:00;20-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,680;kWh;Uitgelezen;Zonnepanelen
19-01-2026;00:00:00;20-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,902;kWh;Uitgelezen;Zonnepanelen
19-01-2026;00:00:00;20-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
20-01-2026;00:00:00;21-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,856;kWh;Uitgelezen;Zonnepanelen
20-01-2026;00:00:00;21-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,726;kWh;Uitgelezen;Zonnepanelen
20-01-2026;00:00:00;21-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,643;kWh;Uitgelezen;Zonnepanelen
20-01-2026;00:00:00;21-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
21-01-2026;00:00:00;22-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,495;kWh;Uitgelezen;Zonnepanelen
21-01-2026;00:00:00;22-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,344;kWh;Uitgelezen;Zonnepanelen
21-01-2026;00:00:00;22-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,594;kWh;Uitgelezen;Zonnepanelen
21-01-2026;00:00:00;22-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
22-01-2026;00:00:00;23-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,277;kWh;Uitgelezen;Zonnepanelen
22-01-2026;00:00:00;23-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,990;kWh;Uitgelezen;Zonnepanelen
22-01-2026;00:00:00;23-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,903;kWh;Uitgelezen;Zonnepanelen
22-01-2026;00:00:00;23-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
23-01-2026;00:00:00;24-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,584;kWh;Uitgelezen;Zonnepanelen
23-01-2026;00:00:00;24-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,534;kWh;Uitgelezen;Zonnepanelen
23-01-2026;00:00:00;24-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,888;kWh;Uitgelezen;Zonnepanelen
23-01-2026;00:00:00;24-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-01-2026;00:00:00;25-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
24-01-2026;00:00:00;25-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
24-01-2026;00:00:00;25-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,184;kWh;Uitgelezen;Zonnepanelen
24-01-2026;00:00:00;25-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;4,795;kWh;Uitgelezen;Zonnepanelen
25-01-2026;00:00:00;26-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
25-01-2026;00:00:00;26-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
25-01-2026;00:00:00;26-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;7,277;kWh;Uitgelezen;Zonnepanelen
25-01-2026;00:00:00;26-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,085;kWh;Uitgelezen;Zonnepanelen
26-01-2026;00:00:00;27-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,299;kWh;Uitgelezen;Zonnepanelen
26-01-2026;00:00:00;27-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,004;kWh;Uitgelezen;Zonnepanelen
26-01-2026;00:00:00;27-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,269;kWh;Uitgelezen;Zonnepanelen
26-01-2026;00:00:00;27-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
27-01-2026;00:00:00;28-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,700;kWh;Uitgelezen;Zonnepanelen
27-01-2026;00:00:00;28-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,009;kWh;Uitgelezen;Zonnepanelen
27-01-2026;00:00:00;28-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,690;kWh;Uitgelezen;Zonnepanelen
27-01-2026;00:00:00;28-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
28-01-2026;00:00:00;29-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,587;kWh;Uitgelezen;Zonnepanelen
28-01-2026;00:00:00;29-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,133;kWh;Uitgelezen;Zonnepanelen
28-01-2026;00:00:00;29-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,725;kWh;Uitgelezen;Zonnepanelen
28-01-2026;00:00:00;29-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
29-01-2026;00:00:00;30-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,406;kWh;Uitgelezen;Zonnepanelen
29-01-2026;00:00:00;30-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,016;kWh;Uitgelezen;Zonnepanelen
29-01-2026;00:00:00;30-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,857;kWh;Uitgelezen;Zonnepanelen
29-01-2026;00:00:00;30-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
30-01-2026;00:00:00;31-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,387;kWh;Uitgelezen;Zonnepanelen
30-01-2026;00:00:00;31-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,470;kWh;Uitgelezen;Zonnepanelen
30-01-2026;00:00:00;31-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,182;kWh;Uitgelezen;Zonnepanelen
30-01-2026;00:00:00;31-01-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
31-01-2026;00:00:00;01-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
31-01-2026;00:00:00;01-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
31-01-2026;00:00:00;01-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,836;kWh;Uitgelezen;Zonnepanelen
